id,city,country,month,name,series,state,year,date,cun,location_type,location_path,latitude,longitude
ontario_bts_2,,Canada,December,Ontario v.2,bts,Ontario,2018,2018-12-01,,state,"Ontario, Canada",50.000678,-86.000977
orange_county_icon,,United States,January,Orange County,icon,California,2008,2008-01-01,,state,"California, United States",36.7014631,-118.75599740000001
orange_county_yah,Orange County,United States,March,Orange County,yah,California,2013,2013-03-01,Orange County,city,"Orange County, California, United States",33.750037799999994,-117.87049309999999
oregon_bto,,United States,August,Oregon,bto,Oregon,2018,2018-08-01,,state,"Oregon, United States",43.9792797,-120.737257
oregon_bts,,United States,March,Oregon,bts,Oregon,2018,2018-03-01,,state,"Oregon, United States",43.9792797,-120.737257
oregon_btx,,United States,November,Oregon,btx,Oregon,2018,2018-11-01,,state,"Oregon, United States",43.9792797,-120.737257
oregon_yah,,United States,August,Oregon,yah,Oregon,2015,2015-08-01,,state,"Oregon, United States",43.9792797,-120.737257
oregon_yaho,,United States,March,Oregon,yaho,Oregon,2017,2017-03-01,,state,"Oregon, United States",43.9792797,-120.737257
orlando_bts,Orlando,United States,April,Orlando,bts,Florida,2018,2018-04-01,Orlando,city,"Orlando, Florida, United States",28.5421097,-81.37903879999999
orlando_icon,Orlando,United States,January,Orlando,icon,Florida,2008,2008-01-01,Orlando,city,"Orlando, Florida, United States",28.5421097,-81.37903879999999
orlando_yah,Orlando,United States,March,Orlando,yah,Florida,2013,2013-03-01,Orlando,city,"Orlando, Florida, United States",28.5421097,-81.37903879999999
orlando_yaho,Orlando,United States,August,Orlando,yaho,Florida,2016,2016-08-01,Orlando,city,"Orlando, Florida, United States",28.5421097,-81.37903879999999
osaka_icon,Osaka,Japan,January,Osaka,icon,,2009,2009-01-01,Osaka,city,"Osaka, Japan",34.6937569,135.5014539
oslo_icon,Oslo,Norway,January,Oslo,icon,,2012,2012-01-01,Oslo,city,"Oslo, Norway",59.913330099999996,10.7389701
oslo_yah,Oslo,Norway,May,Oslo,yah,,2017,2017-05-01,Oslo,city,"Oslo, Norway",59.913330099999996,10.7389701
osnabrueck_icon,Osnabrueck,Germany,January,Osnabrück,icon,,2012,2012-01-01,Osnabrueck,city,"Osnabrueck, Germany",52.266837,8.049741000000001
ostrava_icon,Ostrava,Czech Republic,January,Ostrava,icon,,2012,2012-01-01,Ostrava,city,"Ostrava, Czech Republic",49.8349139,18.2820084
ottawa_bts,Ottawa,Canada,May,Ottawa,bts,Ontario,2018,2018-05-01,Ottawa,city,"Ottawa, Ontario, Canada",45.421106,-75.690308
oxford_icon,Oxford,United Kingdom,January,Oxford,icon,England,2015,2015-01-01,Oxford,city,"Oxford, England, United Kingdom",51.7520131,-1.2578499
oxford_yah,Oxford,United Kingdom,May,Oxford,yah,England,2017,2017-05-01,Oxford,city,"Oxford, England, United Kingdom",51.7520131,-1.2578499
pahang_rlf,,Malaysia,January,Pahang,rlf,Pahang,2015,2015-01-01,,state,"Pahang, Malaysia",3.6278466000000003,102.58709509999998
pampanga_icon,Pampanga,Philippines,January,Pampanga,icon,,2012,2012-01-01,Pampanga,city,"Pampanga, Philippines",15.0251068,120.68704740000001
pampanga_yah,Pampanga,Philippines,March,Pampanga,yah,,2017,2017-03-01,Pampanga,city,"Pampanga, Philippines",15.0251068,120.68704740000001
panama_bts,,Panama,January,Panamá,bts,,2019,2019-01-01,,country,Panama,8.3096067,-81.30662459999999
panama_icon,,Panama,January,Panamá,icon,,2015,2015-01-01,,country,Panama,8.3096067,-81.30662459999999
parc_walt_disney_studios_yah,Chessy,France,June,Parc Walt Disney Studios,yah,,2018,2018-06-01,Chessy,special,"Chessy, France",45.8871851,4.6229818
paris_icon,Paris,France,January,Paris,icon,,2009,2009-01-01,Paris,city,"Paris, France",48.856610100000005,2.3514992
paris_icon_2,Paris,France,January,Paris v.2,icon,,2015,2015-01-01,Paris,city,"Paris, France",48.856610100000005,2.3514992
paris_rlf,Paris,France,January,Paris,rlf,,2011,2011-01-01,Paris,city,"Paris, France",48.856610100000005,2.3514992
paris_rlf_2,Paris,France,November,Paris Red,rlf,,2013,2013-11-01,Paris,city,"Paris, France",48.856610100000005,2.3514992
paris_rlf_3,Paris,France,November,Paris Gold,rlf,,2014,2014-11-01,Paris,city,"Paris, France",48.856610100000005,2.3514992
paris_rlf_4,Paris,France,November,Paris Green,rlf,,2015,2015-11-01,Paris,city,"Paris, France",48.856610100000005,2.3514992
paris_yah,Paris,France,July,Paris,yah,,2016,2016-07-01,Paris,city,"Paris, France",48.856610100000005,2.3514992
paris_yaho,Paris,France,October,Paris,yaho,,2016,2016-10-01,Paris,city,"Paris, France",48.856610100000005,2.3514992
paris_yahx,Paris,France,October,Paris,yahx,,2016,2016-10-01,Paris,city,"Paris, France",48.856610100000005,2.3514992
paris_yahx_2,Paris,France,October,Paris v.2,yahx,,2017,2017-10-01,Paris,city,"Paris, France",48.856610100000005,2.3514992
pattaya_icon,Pattaya,Thailand,January,Pattaya,icon,,2009,2009-01-01,Phatthaya,city,"Pattaya, Thailand",12.931941,100.9009534
pattaya_yah,Pattaya,Thailand,April,Pattaya,yah,,2019,2019-04-01,Phatthaya,city,"Pattaya, Thailand",12.931941,100.9009534
pattaya_yaho,Pattaya,Thailand,April,Pattaya,yaho,,2019,2019-04-01,Phatthaya,city,"Pattaya, Thailand",12.931941,100.9009534
penang_icon,Penang,Malaysia,January,Penang,icon,,2008,2008-01-01,Penang,city,"Penang, Malaysia",5.4065012999999995,100.25590770000001
penang_rlf,,Malaysia,January,Penang,rlf,Penang,2014,2014-01-01,,state,"Penang, Malaysia",5.4065012999999995,100.25590770000001
pennsylvania_bto,,United States,August,Pennsylvania,bto,Pennsylvania,2018,2018-08-01,,state,"Pennsylvania, United States",40.9699889,-77.72788309999999
pennsylvania_bto_2,,United States,April,Pennsylvania v.2,bto,Pennsylvania,2019,2019-04-01,,state,"Pennsylvania, United States",40.9699889,-77.72788309999999
pennsylvania_bts,,United States,March,Pennsylvania,bts,Pennsylvania,2018,2018-03-01,,state,"Pennsylvania, United States",40.9699889,-77.72788309999999
perak_rlf,,Malaysia,January,Perak,rlf,Perak,2015,2015-01-01,,state,"Perak, Malaysia",4.7916539,100.9276057
peru_icon,,Peru,January,Perú,icon,,2012,2012-01-01,,country,Peru,-6.8699697,-75.0458515
philadelphia_bts,Philadelphia,United States,April,Philadelphia,bts,Pennsylvania,2018,2018-04-01,Philadelphia,city,"Philadelphia, Pennsylvania, United States",39.9527237,-75.16352619999999
philadelphia_icon,Philadelphia,United States,January,Philadelphia,icon,Pennsylvania,2009,2009-01-01,Philadelphia,city,"Philadelphia, Pennsylvania, United States",39.9527237,-75.16352619999999
philadelphia_yah,Philadelphia,United States,March,Philadelphia,yah,Pennsylvania,2013,2013-03-01,Philadelphia,city,"Philadelphia, Pennsylvania, United States",39.9527237,-75.16352619999999
philadelphia_yaho,Philadelphia,United States,August,Philadelphia,yaho,Pennsylvania,2016,2016-08-01,Philadelphia,city,"Philadelphia, Pennsylvania, United States",39.9527237,-75.16352619999999
philippines_icon,,Philippines,January,Philippines,icon,,2008,2008-01-01,,country,Philippines,12.750348599999999,122.7312101
philippines_icon_2,,Philippines,January,Philippines v.2,icon,,2016,2016-01-01,,country,Philippines,12.750348599999999,122.7312101
philippines_yah,,Philippines,February,Philippines,yah,,2017,2017-02-01,,country,Philippines,12.750348599999999,122.7312101
philippines_yahx,,Philippines,November,Philippines,yahx,,2017,2017-11-01,,country,Philippines,12.750348599999999,122.7312101
philippines_yahx_2,,Philippines,November,Philippines v.2,yahx,,2018,2018-11-01,,country,Philippines,12.750348599999999,122.7312101
phnom_penh_yah,Phnom Penh,Cambodia,October,Phnom Penh,yah,,2016,2016-10-01,Phnom Penh,city,"Phnom Penh, Cambodia",11.568271000000001,104.9224426
phnom_penh_yaho,Phnom Penh,Cambodia,February,Phnom Penh,yaho,,2018,2018-02-01,Phnom Penh,city,"Phnom Penh, Cambodia",11.568271000000001,104.9224426
phoenix_bts,Phoenix,United States,April,Phoenix,bts,Arizona,2018,2018-04-01,Phoenix,city,"Phoenix, Arizona, United States",33.448586600000006,-112.0773456
phoenix_icon,Phoenix,United States,January,Phoenix,icon,Arizona,2009,2009-01-01,Phoenix,city,"Phoenix, Arizona, United States",33.448586600000006,-112.0773456
phoenix_yah,Phoenix,United States,April,Phoenix,yah,Arizona,2013,2013-04-01,Phoenix,city,"Phoenix, Arizona, United States",33.448586600000006,-112.0773456
phoenix_yaho,Phoenix,United States,June,Phoenix,yaho,Arizona,2017,2017-06-01,Phoenix,city,"Phoenix, Arizona, United States",33.448586600000006,-112.0773456
phuket_icon,Phuket,Thailand,January,Phuket,icon,,2009,2009-01-01,Phuket,city,"Phuket, Thailand",7.9366015,98.3529292
phuket_rlf,Phuket,Thailand,January,Phuket,rlf,,2016,2016-01-01,Phuket,city,"Phuket, Thailand",7.9366015,98.3529292
phuket_yah,Phuket,Thailand,April,Phuket,yah,,2019,2019-04-01,Phuket,city,"Phuket, Thailand",7.9366015,98.3529292
phuket_yaho,Phuket,Thailand,April,Phuket,yaho,,2019,2019-04-01,Phuket,city,"Phuket, Thailand",7.9366015,98.3529292
pike_place_bto,Seattle,United States,November,Pike Place,bto,Washington,2018,2018-11-01,Seattle,special,"Seattle, Washington, United States",47.6038321,-122.3300624
pike_place_btx,Seattle,United States,November,Pike Place,btx,Washington,2018,2018-11-01,Seattle,special,"Seattle, Washington, United States",47.6038321,-122.3300624
pike_place_market_bts,Seattle,United States,April,Pike Place,bts,Washington,2018,2018-04-01,Seattle,special,"Seattle, Washington, United States",47.6038321,-122.3300624
pike_place_market_icon,Seattle,United States,January,Pike Place Market,icon,Washington,2008,2008-01-01,Seattle,special,"Seattle, Washington, United States",47.6038321,-122.3300624
pike_place_market_yah,Seattle,United States,March,Pike Place Market,yah,Washington,2013,2013-03-01,Seattle,special,"Seattle, Washington, United States",47.6038321,-122.3300624
pike_place_market_yahox,Seattle,United States,November,Pike Place Market,yahox,Washington,2014,2014-11-01,Seattle,special,"Seattle, Washington, United States",47.6038321,-122.3300624
pike_place_market_yahx,Seattle,United States,November,Pike Place Market,yahx,Washington,2014,2014-11-01,Seattle,special,"Seattle, Washington, United States",47.6038321,-122.3300624
pittsburgh_bts,Pittsburgh,United States,April,Pittsburgh,bts,Pennsylvania,2018,2018-04-01,Pittsburgh,city,"Pittsburgh, Pennsylvania, United States",40.4416941,-79.99008609999998
pittsburgh_icon,Pittsburgh,United States,January,Pittsburgh,icon,Pennsylvania,2009,2009-01-01,Pittsburgh,city,"Pittsburgh, Pennsylvania, United States",40.4416941,-79.99008609999998
pittsburgh_yah,Pittsburgh,United States,March,Pittsburgh,yah,Pennsylvania,2013,2013-03-01,Pittsburgh,city,"Pittsburgh, Pennsylvania, United States",40.4416941,-79.99008609999998
playa_del_carmen_bts,Playa del Carmen,Mexico,August,Playa del Carmen,bts,Quintana Roo,2018,2018-08-01,Playa del Carmen,city,"Playa del Carmen, Quintana Roo, Mexico",20.628223000000002,-87.07565799999999
playa_del_carmen_icon,Playa Del Carmen,Mexico,January,Playa del Carmen,icon,Quintana Roo,2009,2009-01-01,Playa del Carmen,city,"Playa Del Carmen, Quintana Roo, Mexico",20.628223000000002,-87.07565799999999
poland_icon,,Poland,January,Poland,icon,,2011,2011-01-01,,country,Poland,52.215933,19.134422
poland_yah,,Poland,July,Poland,yah,,2018,2018-07-01,,country,Poland,52.215933,19.134422
portland_bts,Portland,United States,April,Portland,bts,Oregon,2018,2018-04-01,Portland,city,"Portland, Oregon, United States",45.5202471,-122.6741949
portland_icon,Portland,United States,January,Portland,icon,Oregon,2009,2009-01-01,Portland,city,"Portland, Oregon, United States",45.5202471,-122.6741949
portland_yah,Portland,United States,March,Portland,yah,Oregon,2013,2013-03-01,Portland,city,"Portland, Oregon, United States",45.5202471,-122.6741949
porto_yah,Porto,Portugal,November,Porto,yah,,2017,2017-11-01,Porto,city,"Porto, Portugal",41.1494512,-8.6107884
portugal_icon,,Portugal,January,Portugal,icon,,2008,2008-01-01,,country,Portugal,40.033265,-7.889626299999999
portugal_icon_2,,Portugal,January,Portugal v.2,icon,,2011,2011-01-01,,country,Portugal,40.033265,-7.889626299999999
portugal_yah,,Portugal,November,Portugal,yah,,2018,2018-11-01,,country,Portugal,40.033265,-7.889626299999999
portugal_yaho,,Portugal,February,Portugal,yaho,,2019,2019-02-01,,country,Portugal,40.033265,-7.889626299999999
portugal_yahox,,Portugal,November,Portugal,yahox,,2018,2018-11-01,,country,Portugal,40.033265,-7.889626299999999
portugal_yahx,,Portugal,November,Portugal,yahx,,2018,2018-11-01,,country,Portugal,40.033265,-7.889626299999999
potsdam_icon,Potsdam,Germany,January,Potsdam,icon,,2009,2009-01-01,Potsdam,city,"Potsdam, Germany",52.4009309,13.0591397
poznan_icon,Poznan,Poland,January,Poznań,icon,,2010,2010-01-01,Poznan,city,"Poznan, Poland",52.408266299999994,16.9335199
prague_icon,Prague,Czech Republic,January,Prague,icon,,2009,2009-01-01,Prague,city,"Prague, Czech Republic",50.0874654,14.4212535
prague_rlf,Prague,Czech Republic,January,Prague,rlf,,2011,2011-01-01,Prague,city,"Prague, Czech Republic",50.0874654,14.4212535
prague_rlf_2,Prague,Czech Republic,November,Prague Gold,rlf,,2014,2014-11-01,Prague,city,"Prague, Czech Republic",50.0874654,14.4212535
prague_rlf_3,Prague,Czech Republic,November,Prague Green,rlf,,2015,2015-11-01,Prague,city,"Prague, Czech Republic",50.0874654,14.4212535
prague_yah,Prague,Czech Republic,September,Prague,yah,,2016,2016-09-01,Prague,city,"Prague, Czech Republic",50.0874654,14.4212535
prague_yah_2,Prague,Czech Republic,January,Prague v.2,yah,,2018,2018-01-01,Prague,city,"Prague, Czech Republic",50.0874654,14.4212535
prague_yaho,Prague,Czech Republic,November,Prague,yaho,,2016,2016-11-01,Prague,city,"Prague, Czech Republic",50.0874654,14.4212535
prague_yahx,Prague,Czech Republic,October,Prague,yahx,,2016,2016-10-01,Prague,city,"Prague, Czech Republic",50.0874654,14.4212535
prague_yahx_2,Prague,Czech Republic,November,Prague v.2,yahx,,2017,2017-11-01,Prague,city,"Prague, Czech Republic",50.0874654,14.4212535
pretoria_yah,Pretoria,South Africa,September,Pretoria,yah,,2016,2016-09-01,Pretoria,city,"Pretoria, South Africa",-25.7459374,28.187944399999996
puebla_bts,Puebla,Mexico,January,Puebla,bts,Puebla,2019,2019-01-01,Puebla,city,"Puebla, Puebla, Mexico",19.0437227,-98.19847440000001
puebla_icon,Puebla,Mexico,January,Puebla,icon,Puebla,2016,2016-01-01,Puebla,city,"Puebla, Puebla, Mexico",19.0437227,-98.19847440000001
puer_yah,Pu'er,China,June,Puer,yah,,2018,2018-06-01,Pu'er,city,"Pu'er, China",22.77326,100.9707544
puer_yaho,Pu'er,China,June,Puer,yaho,,2018,2018-06-01,Pu'er,city,"Pu'er, China",22.77326,100.9707544
puerto_rico_bts,,Puerto Rico,January,Puerto Rico,bts,,2019,2019-01-01,,country,Puerto Rico,18.22141715,-66.4132818505648
puerto_rico_icon,,Puerto Rico,January,Puerto Rico,icon,,2011,2011-01-01,,country,Puerto Rico,18.22141715,-66.4132818505648
puerto_vallarta_bts,Puerto Vallarta,Mexico,January,Puerto Vallarta,bts,Jalisco,2019,2019-01-01,Puerto Vallarta,city,"Puerto Vallarta, Jalisco, Mexico",20.69820775,-105.181524169965
puerto_vallarta_icon,Puerto Vallarta,Mexico,January,Puerto Vallarta,icon,Jalisco,2008,2008-01-01,Puerto Vallarta,city,"Puerto Vallarta, Jalisco, Mexico",20.69820775,-105.181524169965
puerto_vallarta_icon_2,Puerto Vallarta,Mexico,January,Puerto Vallarta v.2,icon,Jalisco,2011,2011-01-01,Puerto Vallarta,city,"Puerto Vallarta, Jalisco, Mexico",20.69820775,-105.181524169965
qatar_icon,,Qatar,January,Qatar,icon,,2008,2008-01-01,,country,Qatar,25.3336984,51.2295295
qatar_icon_2,,Qatar,January,Qatar v.2,icon,,2012,2012-01-01,,country,Qatar,25.3336984,51.2295295
qatar_yah,,Qatar,September,Qatar,yah,,2018,2018-09-01,,country,Qatar,25.3336984,51.2295295
qingdao_icon,Qingdao,China,January,Qingdao,icon,,2008,2008-01-01,Qingdao,city,"Qingdao, China",36.0634258,120.3785584
qingdao_rlf,Qingdao,China,January,Qingdao Blue,rlf,,2014,2014-01-01,Qingdao,city,"Qingdao, China",36.0634258,120.3785584
qinhuangdao_icon,Qinhuangdao,China,January,Qinhuangdao,icon,,2014,2014-01-01,Qinhuangdao,city,"Qinhuangdao, China",39.939572399999996,119.5894129
qinhuangdao_yah,Qinhuangdao,China,January,Qinhuangdao,yah,,2019,2019-01-01,Qinhuangdao,city,"Qinhuangdao, China",39.939572399999996,119.5894129
quanzhou_icon,Quanzhou,China,January,Quanzhou,icon,,2014,2014-01-01,Quanzhou,city,"Quanzhou, China",24.903880100000002,118.58514579999999
quanzhou_yah,Quanzhou,China,December,Quanzhou,yah,,2018,2018-12-01,Quanzhou,city,"Quanzhou, China",24.903880100000002,118.58514579999999
quebec_bts,,Canada,May,Québec,bts,Quebec,2018,2018-05-01,,state,"Quebec, Canada",52.4760892,-71.8258668
quebec_icon,Quebec,Canada,January,Québec,icon,Quebec,2012,2012-01-01,Quebec,city,"Quebec, Quebec, Canada",46.8259601,-71.23522259999999
quebec_yah,Quebec,Canada,September,Quebec,yah,Quebec,2013,2013-09-01,Quebec,city,"Quebec, Quebec, Canada",46.8259601,-71.23522259999999
quebec_yah_2,Quebec,Canada,March,Québec v.2,yah,Quebec,2016,2016-03-01,Quebec,city,"Quebec, Quebec, Canada",46.8259601,-71.23522259999999
queenstown_yah,Queenstown,New Zealand,October,Queenstown,yah,,2016,2016-10-01,Queenstown,city,"Queenstown, New Zealand",-45.031720299999996,168.6608096
queretaro_bts,,Mexico,January,Querétaro,bts,Queretaro,2019,2019-01-01,,state,"Queretaro, Mexico",20.854257500000003,-99.84756
queretaro_icon,,Mexico,January,Querétaro,icon,Queretaro,2016,2016-01-01,,state,"Queretaro, Mexico",20.854257500000003,-99.84756
quezon_city_yah,Quezon City,Philippines,February,Quezon City,yah,,2017,2017-02-01,Quezon City,city,"Quezon City, Philippines",14.6509905,121.0486155
qujing_yah,Qujing,China,April,Qujing,yah,,2019,2019-04-01,Qujing,city,"Qujing, China",25.4902717,103.79654000000001
ramstein_yah,Ramstein,Germany,September,Ramstein,yah,,2016,2016-09-01,Ramstein,city,"Ramstein, Germany",49.4475167,7.555467599999999
ras_al_khaimah_yah,Ras Al Khaimah,United Arab Emirates,September,Ras Al Khaimah,yah,,2018,2018-09-01,Ras al-Khaimah,city,"Ras Al Khaimah, United Arab Emirates",25.737639,55.907801629725896
rhode_island_bto,,United States,August,Rhode Island,bto,Rhode Island,2018,2018-08-01,,state,"Rhode Island, United States",41.7962409,-71.59923719999999
